TransactionId,RamenId,Quantity
6997,319,4
6998,199,10
6999,1164,2
7000,774,10
7001,378,4
7002,1175,7
7003,357,8
7004,798,6
7005,212,5
7006,1129,8
7007,935,3
7008,240,7
7009,1064,2
7010,217,1
7011,695,10
7012,371,9
7013,737,4
7014,824,6
7015,181,5
7016,1057,6
7017,1047,6
7018,1171,5
7019,682,1
7020,301,6
7021,1092,3
7022,994,4
7023,486,4
7024,518,10
7025,968,7
7026,1078,10
7027,402,5
7028,183,3
7029,245,8
7030,624,6
7031,773,8
7032,875,3
7033,92,3
7034,492,6
7035,252,2
7036,822,4
7037,170,9
7038,1070,7
7039,880,9
7040,720,1
7041,1193,8
7042,976,5
7043,235,1
7044,836,10
7045,1129,1
7046,706,8
7047,661,9
7048,55,10
7049,728,10
7050,1057,5
7051,42,7
7052,955,1
7053,243,9
7054,323,7
7055,64,2
7056,707,6
7057,520,2
7058,908,5
7059,951,1
7060,813,7
7061,112,3
7062,633,10
7063,684,7
7064,694,2
7065,297,2
7066,444,4
7067,395,5
7068,1109,6
7069,507,2
7070,294,8
7071,1123,5
7072,1094,1
7073,239,4
7074,901,4
7075,686,5
7076,508,8
7077,16,8
7078,595,9
7079,407,7
7080,352,5
7081,648,4
7082,859,3
7083,436,2
7084,318,2
7085,93,9
7086,564,2
7087,193,5
7088,440,4
7089,946,6
7090,627,9
7091,187,4
7092,1191,2
7093,87,2
7094,914,2
7095,611,8
7096,176,2
7097,58,10
7098,458,6
7099,793,9
7100,641,5
7101,29,6
7102,996,3
7103,586,10
7104,453,10
7105,623,10
7106,6,1
7107,986,4
7108,520,1
7109,191,7
7110,1178,4
7111,1089,8
7112,1186,5
7113,249,3
7114,965,6
7115,973,3
7116,1024,10
7117,920,8
7118,1184,8
7119,1093,9
7120,471,3
7121,242,10
7122,899,4
7123,1122,3
7124,778,2
7125,43,2
7126,347,3
7127,258,7
7128,277,7
7129,697,8
7130,1194,7
7131,657,1
7132,245,8
7133,620,3
7134,695,7
7135,1097,2
7136,677,9
7137,827,4
7138,895,7
7139,498,7
7140,865,1
7141,105,1
7142,118,10
7143,13,7
7144,805,3
7145,210,8
7146,18,6
7147,224,3
7148,336,9
7149,702,6
7150,803,3
7151,748,9
7152,55,9
7153,1015,3
7154,280,10
7155,1019,7
7156,7,4
7157,21,10
7158,409,8
7159,243,4
7160,225,7
7161,298,8
7162,874,5
7163,1102,10
7164,563,1
7165,129,10
7166,1133,1
7167,400,4
7168,210,7
7169,953,8
7170,173,9
7171,609,6
7172,348,6
7173,952,10
7174,83,5
7175,1145,7
7176,298,8
7177,538,6
7178,626,3
7179,40,4
7180,490,10
7181,965,7
7182,69,1
7183,252,3
7184,103,10
7185,693,1
7186,1106,7
7187,791,7
7188,110,3
7189,987,5
7190,693,5
7191,563,10
7192,917,3
7193,264,8
7194,1071,7
7195,990,1
7196,244,4
7197,182,10
7198,593,10
7199,131,4
7200,1183,3
7201,681,6
7202,365,1
7203,1044,5
7204,953,5
7205,1198,7
7206,180,10
7207,953,1
7208,12,8
7209,945,5
7210,1158,8
7211,224,9
7212,162,3
7213,225,6
7214,118,2
7215,94,2
7216,1006,2
7217,281,8
7218,619,3
7219,295,1
7220,813,4
7221,410,3
7222,675,10
7223,614,1
7224,772,5
7225,407,2
7226,180,10
7227,708,3
7228,500,5
7229,455,2
7230,244,9
7231,159,7
7232,403,6
7233,816,8
7234,231,9
7235,118,4
7236,952,6
7237,166,1
7238,1130,10
7239,671,10
7240,1192,4
7241,1132,9
7242,159,2
7243,147,5
7244,1007,3
7245,185,5
7246,830,1
7247,945,1
7248,834,8
7249,172,1
7250,1079,4
7251,624,8
7252,633,1
7253,103,2
7254,684,3
7255,1123,8
7256,592,6
7257,498,5
7258,34,5
7259,637,2
7260,827,10
7261,669,10
7262,1079,3
7263,688,10
7264,838,1
7265,822,8
7266,398,3
7267,459,4
7268,469,8
7269,821,1
7270,371,4
7271,448,2
7272,446,1
7273,799,4
7274,1074,9
7275,922,8
7276,762,8
7277,457,10
7278,202,10
7279,873,4
7280,378,9
7281,442,3
7282,485,4
7283,860,9
7284,576,5
7285,1108,2
7286,1105,9
7287,736,9
7288,19,7
7289,100,4
7290,449,3
7291,1070,6
7292,1019,4
7293,127,2
7294,756,10
7295,1122,7
7296,651,1
7297,719,2
7298,494,10
7299,860,7
7300,42,5
7301,262,2
7302,797,1
7303,975,1
7304,1197,6
7305,898,5
7306,677,8
7307,632,8
7308,346,9
7309,664,3
7310,471,3
7311,306,2
7312,356,3
7313,771,3
7314,135,9
7315,52,6
7316,580,10
7317,219,7
7318,464,7
7319,33,8
7320,1122,3
7321,741,7
7322,340,5
7323,509,5
7324,1125,1
7325,948,7
7326,453,7
7327,149,5
7328,1025,8
7329,270,2
7330,41,9
7331,504,8
7332,173,2
7333,468,2
7334,934,4
7335,13,4
7336,445,10
7337,312,2
7338,213,2
7339,297,10
7340,428,1
7341,1175,8
7342,349,9
7343,681,5
7344,888,5
7345,757,4
7346,1065,10
7347,1036,6
7348,586,1
7349,133,5
7350,925,4
7351,435,6
7352,95,2
7353,702,3
7354,660,7
7355,57,5
7356,1150,4
7357,941,2
7358,256,5
7359,246,8
7360,656,6
7361,887,5
7362,427,8
7363,1021,2
7364,1077,8
7365,390,10
7366,901,7
7367,294,2
7368,800,2
7369,287,7
7370,310,4
7371,45,10
7372,43,2
7373,403,6
7374,1016,9
7375,645,3
7376,1109,3
7377,933,3
7378,1149,7
7379,511,3
7380,548,5
7381,1005,4
7382,83,6
7383,859,9
7384,329,5
7385,481,4
7386,411,3
7387,281,1
7388,1192,1
7389,755,9
7390,872,4
7391,375,6
7392,636,1
7393,147,6
7394,409,6
7395,1021,6
7396,1188,4
7397,1001,5
7398,224,10
7399,270,9
7400,1193,4
7401,736,4
7402,762,8
7403,786,3
7404,708,2
7405,938,9
7406,209,6
7407,1148,2
7408,32,8
7409,502,1
7410,785,3
7411,709,2
7412,44,8
7413,349,9
7414,1171,4
7415,649,1
7416,320,5
7417,624,7
7418,124,9
7419,700,5
7420,674,6
7421,813,8
7422,355,6
7423,614,3
7424,948,10
7425,361,5
7426,296,2
7427,516,2
7428,82,2
7429,311,3
7430,87,1
7431,317,7
7432,1,7
7433,1142,7
7434,828,7
7435,876,3
7436,319,8
7437,853,4
7438,112,1
7439,1150,10
7440,461,6
7441,983,4
7442,420,9
7443,340,10
7444,175,1
7445,72,10
7446,352,7
7447,1021,2
7448,113,4
7449,202,9
7450,808,4
7451,635,6
7452,1121,7
7453,996,3
7454,586,1
7455,144,2
7456,222,8
7457,205,7
7458,688,4
7459,837,7
7460,284,9
7461,8,5
7462,694,7
7463,263,4
7464,1024,1
7465,257,1
7466,551,10
7467,1019,5
7468,564,8
7469,961,1
7470,195,4
7471,662,9
7472,419,5
7473,540,1
7474,554,9
7475,122,5
7476,138,3
7477,455,7
7478,170,6
7479,29,10
7480,620,9
7481,294,1
7482,469,6
7483,1072,5
7484,924,5
7485,564,6
7486,9,3
7487,853,4
7488,361,10
7489,373,7
7490,594,3
7491,265,10
7492,1143,9
7493,671,7
7494,1062,1
7495,945,9
7496,795,8
7497,439,2
7498,969,6
7499,902,4
7500,166,8
7501,743,7
7502,40,3
7503,1185,9
7504,700,2
7505,374,9
7506,654,10
7507,44,2
7508,213,10
7509,133,2
7510,815,5
7511,1172,8
7512,475,4
7513,65,8
7514,486,10
7515,753,6
7516,593,7
7517,771,3
7518,568,5
7519,707,3
7520,1101,2
7521,392,6
7522,706,10
7523,404,1
7524,716,4
7525,1131,3
7526,33,4
7527,982,3
7528,990,4
7529,892,1
7530,652,8
7531,197,10
7532,977,9
7533,221,9
7534,810,2
7535,127,8
7536,855,10
7537,64,5
7538,738,2
7539,552,2
7540,866,10
7541,592,5
7542,805,3
7543,170,1
7544,121,4
7545,274,4
7546,1051,4
7547,38,3
7548,760,5
7549,611,7
7550,880,6
7551,401,8
7552,15,10
7553,553,4
7554,256,1
7555,677,9
7556,297,7
7557,752,2
7558,442,3
7559,389,9
7560,1168,1
7561,980,6
7562,787,5
7563,1073,1
7564,28,5
7565,628,1
7566,761,10
7567,908,5
7568,402,3
7569,127,6
7570,899,3
7571,497,10
7572,925,6
7573,818,6
7574,847,8
7575,1152,1
7576,557,5
7577,639,1
7578,1069,2
7579,413,4
7580,292,10
7581,570,7
7582,802,7
7583,234,2
7584,925,10
7585,962,5
7586,229,4
7587,177,5
7588,623,2
7589,739,9
7590,123,8
7591,411,5
7592,329,2
7593,695,4
7594,1055,9
7595,416,7
7596,500,6
7597,52,5
7598,617,3
7599,102,10
7600,142,8
7601,423,5
7602,990,1
7603,313,3
7604,429,10
7605,354,1
7606,987,2
7607,1091,2
7608,1078,6
7609,1148,8
7610,1056,5
7611,718,8
7612,670,9
7613,855,8
7614,835,3
7615,581,9
7616,23,10
7617,945,3
7618,953,10
7619,28,7
7620,239,8
7621,1051,2
7622,285,4
7623,320,6
7624,25,8
7625,445,2
7626,440,1
7627,1015,5
7628,383,1
7629,662,5
7630,53,8
7631,75,8
7632,85,6
7633,197,2
7634,716,9
7635,299,3
7636,329,9
7637,347,1
7638,887,2
7639,763,4
7640,821,2
7641,589,8
7642,1133,8
7643,618,2
7644,45,5
7645,752,4
7646,585,2
7647,30,6
7648,3,3
7649,185,10
7650,635,5
7651,515,6
7652,706,2
7653,813,6
7654,1017,7
7655,483,7
7656,35,7
7657,557,9
7658,226,9
7659,474,4
7660,96,5
7661,882,1
7662,798,3
7663,312,9
7664,946,8
7665,517,3
7666,657,7
7667,295,5
7668,521,8
7669,373,3
7670,354,8
7671,842,4
7672,291,10
7673,806,9
7674,713,9
7675,612,5
7676,652,2
7677,1190,1
7678,192,4
7679,189,2
7680,476,8
7681,212,8
7682,386,5
7683,1147,7
7684,414,9
7685,1017,6
7686,744,4
7687,776,2
7688,330,3
7689,620,5
7690,935,5
7691,796,5
7692,458,10
7693,663,10
7694,452,7
7695,762,9
7696,650,1
7697,1144,4
7698,428,1
7699,857,3
7700,439,1
7701,216,5
7702,909,8
7703,780,9
7704,1055,4
7705,774,7
7706,395,7
7707,244,5
7708,932,2
7709,503,8
7710,933,9
7711,684,2
7712,211,2
7713,429,2
7714,627,6
7715,391,3
7716,957,10
7717,1112,4
7718,92,10
7719,124,2
7720,419,3
7721,108,8
7722,981,6
7723,1091,9
7724,1158,4
7725,338,6
7726,751,1
7727,1020,2
7728,768,6
7729,557,9
7730,882,5
7731,990,3
7732,624,5
7733,309,7
7734,733,4
7735,556,3
7736,828,3
7737,262,1
7738,96,9
7739,1015,5
7740,906,7
7741,736,6
7742,598,7
7743,634,7
7744,945,1
7745,277,4
7746,222,6
7747,401,5
7748,603,3
7749,1192,1
7750,1145,4
7751,244,8
7752,458,7
7753,11,9
7754,777,1
7755,745,2
7756,122,9
7757,1145,6
7758,703,6
7759,772,7
7760,1169,7
7761,54,6
7762,181,9
7763,540,7
7764,997,3
7765,35,2
7766,277,10
7767,209,4
7768,849,3
7769,193,3
7770,763,1
7771,874,3
7772,262,9
7773,265,6
7774,1081,7
7775,1075,1
7776,510,10
7777,813,2
7778,176,8
7779,123,9
7780,1007,1
7781,1199,10
7782,1130,5
7783,13,7
7784,615,10
7785,751,2
7786,91,5
7787,720,8
7788,302,1
7789,801,3
7790,37,8
7791,593,8
7792,612,9
7793,943,4
7794,844,6
7795,76,8
7796,278,8
7797,502,8
7798,1065,9
7799,18,4
7800,1129,5
7801,330,8
7802,533,4
7803,1163,2
7804,643,9
7805,856,10
7806,308,9
7807,352,2
7808,509,5
7809,947,7
7810,942,7
7811,188,10
7812,44,6
7813,1166,3
7814,753,1
7815,1120,9
7816,891,5
7817,486,4
7818,671,2
7819,368,10
7820,405,2
7821,308,9
7822,704,3
7823,330,4
7824,849,10
7825,104,1
7826,373,4
7827,552,1
7828,272,10
7829,812,5
7830,1196,5
7831,66,4
7832,355,3
7833,1190,5
7834,1020,5
7835,274,8
7836,183,4
7837,67,7
7838,287,2
7839,314,9
7840,651,9
7841,137,4
7842,307,8
7843,982,6
7844,1114,8
7845,345,6
7846,59,7
7847,424,10
7848,756,4
7849,288,1
7850,30,8
7851,260,10
7852,243,9
7853,66,6
7854,135,8
7855,700,4
7856,680,5
7857,622,3
7858,935,5
7859,1005,6
7860,706,3
7861,925,5
7862,743,5
7863,345,3
7864,415,6
7865,1108,3
7866,340,7
7867,798,1
7868,117,1
7869,620,5
7870,107,2
7871,893,8
7872,591,4
7873,821,2
7874,39,10
7875,92,8
7876,987,4
7877,1185,7
7878,168,3
7879,1146,6
7880,441,8
7881,176,1
7882,24,2
7883,181,8
7884,593,5
7885,122,2
7886,760,6
7887,957,8
7888,596,6
7889,219,10
7890,887,6
7891,701,6
7892,508,3
7893,272,6
7894,684,9
7895,279,5
7896,321,6
7897,31,10
7898,829,6
7899,494,10
7900,315,1
7901,761,8
7902,139,7
7903,784,3
7904,1116,2
7905,624,8
7906,1108,10
7907,161,1
7908,686,5
7909,298,4
7910,648,10
7911,889,6
7912,189,4
7913,173,10
7914,920,1
7915,1129,8
7916,1136,4
7917,1144,9
7918,336,3
7919,500,2
7920,829,10
7921,943,2
7922,976,8
7923,752,10
7924,76,9
7925,436,8
7926,707,4
7927,1035,7
7928,678,10
7929,387,1
7930,689,8
7931,594,1
7932,975,8
7933,813,6
7934,1102,9
7935,984,3
7936,91,8
7937,245,2
7938,605,5
7939,417,9
7940,338,1
7941,212,4
7942,833,9
7943,954,8
7944,66,8
7945,650,7
7946,1110,10
7947,1042,1
7948,1179,10
7949,72,4
7950,1192,2
7951,2,7
7952,881,2
7953,858,2
7954,97,2
7955,848,5
7956,140,8
7957,453,4
7958,964,5
7959,518,2
7960,1077,8
7961,1031,1
7962,565,4
7963,775,1
7964,109,7
7965,1009,8
7966,180,6
7967,140,3
7968,1185,4
7969,233,6
7970,1131,6
7971,458,6
7972,976,1
7973,1195,6
7974,914,5
7975,956,7
7976,445,5
7977,1119,9
7978,587,3
7979,472,8
7980,770,8
7981,602,9
7982,424,8
7983,1192,9
7984,219,2
7985,190,3
7986,919,5
7987,718,3
7988,355,2
7989,298,3
7990,161,9
7991,311,7
7992,125,3
7993,314,6
7994,78,6
7995,86,6
7996,711,5
7997,1093,1
7998,1023,6
7999,657,5
8000,959,2
8001,1189,9
8002,304,2
8003,206,6
8004,1071,7
8005,508,4
8006,691,10
8007,454,9
8008,50,6
8009,1087,8
8010,761,1
8011,1117,2
8012,410,4
8013,585,9
8014,558,4
8015,838,5
8016,1174,4
8017,999,5
8018,546,8
8019,900,6
8020,204,9
8021,608,10
8022,126,10
8023,588,1
8024,1143,10
8025,485,8
8026,1140,9
8027,474,1
8028,1029,1
8029,5,4
8030,868,2
8031,828,9
8032,228,2
8033,1088,2
8034,577,3
8035,384,8
8036,751,10
8037,696,9
8038,1142,1
8039,540,9
8040,709,7
8041,285,1
8042,521,2
8043,447,8
8044,234,10
8045,569,3
8046,874,2
8047,753,4
8048,20,10
8049,848,6
8050,886,6
8051,178,4
8052,692,9
8053,79,2
8054,211,7
8055,302,4
8056,988,6
8057,461,6
8058,659,1
8059,888,3
8060,825,6
8061,1011,9
8062,804,8
8063,810,7
8064,675,4
8065,810,8
8066,816,6
8067,576,8
8068,812,5
8069,480,7
8070,1001,7
8071,749,7
8072,346,9
8073,1120,9
8074,161,6
8075,565,1
8076,413,3
8077,293,5
8078,967,8
8079,1159,5
8080,229,10
8081,248,8
8082,725,9
8083,1136,1
8084,586,5
8085,89,8
8086,675,9
8087,773,2
8088,1187,5
8089,752,9
8090,736,3
8091,348,4
8092,374,7
8093,708,9
8094,672,2
8095,298,6
8096,892,9
8097,174,10
8098,1168,9
8099,1135,7
8100,760,8
8101,200,9
8102,584,6
8103,1044,8
8104,790,2
8105,24,2
8106,148,6
8107,1007,9
8108,12,1
8109,372,7
8110,553,7
8111,373,6
8112,1106,9
8113,141,3
8114,797,5
8115,339,8
8116,424,1
8117,417,1
8118,658,10
8119,559,6
8120,221,2
8121,128,8
8122,592,1
8123,993,6
8124,177,2
8125,917,2
8126,16,2
8127,797,9
8128,597,1
8129,242,5
8130,774,7
8131,915,6
8132,815,3
8133,469,2
8134,506,4
8135,1198,10
8136,1163,8
8137,844,4
8138,952,9
8139,461,5
8140,657,5
8141,1011,2
8142,76,9
8143,632,4
8144,405,6
8145,559,3
8146,621,6
8147,351,8
8148,312,8
8149,1123,2
8150,306,10
8151,61,8
8152,877,7
8153,319,10
8154,562,7
8155,80,10
8156,376,7
8157,692,8
8158,595,10
8159,843,7
8160,324,5
8161,1123,8
8162,409,10
8163,522,8
8164,977,3
8165,760,5
8166,351,8
8167,843,6
8168,328,4
8169,38,1
8170,648,9
8171,351,7
8172,814,10
8173,526,8
8174,129,8
8175,919,3
8176,710,8
8177,553,1
8178,765,7
8179,695,7
8180,807,1
8181,506,1
8182,157,8
8183,789,6
8184,935,6
8185,1181,8
8186,381,4
8187,595,1
8188,1099,8
8189,582,2
8190,984,4
8191,808,6
8192,1113,8
8193,209,8
8194,1141,3
8195,763,10
8196,880,9
8197,1067,7
8198,547,9
8199,640,5
8200,923,6
8201,980,9
8202,403,8
8203,104,8
8204,971,6
8205,561,4
8206,582,1
8207,65,9
8208,983,10
8209,966,3
8210,357,6
8211,1177,10
8212,449,4
8213,401,10
8214,348,7
8215,1150,3
8216,566,10
8217,537,8
8218,583,2
8219,260,6
8220,689,5
8221,979,10
8222,1083,7
8223,1078,6
8224,161,4
8225,919,1
8226,364,9
8227,1134,8
8228,441,4
8229,1099,1
8230,629,7
8231,994,6
8232,24,10
8233,1074,1
8234,18,7
8235,863,2
8236,280,1
8237,994,1
8238,433,2
8239,447,5
8240,185,6
8241,953,1
8242,1170,4
8243,87,9
8244,317,7
8245,439,1
8246,899,7
8247,367,2
8248,197,3
8249,897,10
8250,362,2
8251,808,8
8252,443,4
8253,949,8
8254,1113,6
8255,720,6
8256,581,8
8257,404,5
8258,812,5
8259,991,3
8260,772,3
8261,73,3
8262,1108,9
8263,1194,1
8264,359,5
8265,195,2
8266,301,6
8267,945,2
8268,473,10
8269,229,6
8270,570,10
8271,997,8
8272,844,8
8273,79,7
8274,483,8
8275,52,2
8276,745,1
8277,1015,10
8278,1041,7
8279,1039,4
8280,232,8
8281,332,5
8282,851,3
8283,285,1
8284,607,3
8285,662,4
8286,1168,5
8287,973,7
8288,1000,9
8289,248,10
8290,241,10
8291,128,6
8292,747,2
8293,940,10
8294,1155,2
8295,632,8
8296,256,8
8297,27,9
8298,814,5
8299,514,5
8300,203,6
8301,380,7
8302,293,5
8303,964,4
8304,268,8
8305,770,4
8306,8,10
8307,986,8
8308,393,7
8309,418,3
8310,1002,3
8311,1163,4
8312,987,5
8313,845,9
8314,388,9
8315,881,4
8316,1103,5
8317,1158,9
8318,1010,7
8319,307,9
8320,299,8
8321,669,7
8322,1103,2
8323,700,1
8324,529,7
8325,57,4
8326,1163,9
8327,478,10
8328,660,5
8329,1087,9
8330,77,8
8331,614,9
8332,274,4
8333,94,5
8334,832,6
8335,16,9
8336,307,5
8337,1189,10
8338,831,6
8339,1033,7
8340,667,9
8341,753,1
8342,549,6
8343,308,1
8344,848,10
8345,900,8
8346,139,8
8347,977,6
8348,735,6
8349,409,7
8350,425,4
8351,625,3
8352,219,2
8353,213,6
8354,770,4
8355,240,10
8356,1192,4
8357,1106,10
8358,120,9
8359,971,9
8360,53,5
8361,887,5
8362,554,1
8363,644,9
8364,1107,8
8365,846,7
8366,380,7
8367,1024,2
8368,660,9
8369,217,9
8370,474,7
8371,1102,2
8372,1062,2
8373,282,7
8374,1050,10
8375,326,9
8376,59,6
8377,97,2
8378,635,9
8379,188,4
8380,136,5
8381,523,7
8382,834,10
8383,32,4
8384,1143,2
8385,543,4
8386,453,5
8387,403,3
8388,631,3
8389,595,4
8390,1,1
8391,394,2
8392,260,2
8393,1028,2
8394,575,5
8395,818,2
8396,611,6
8397,722,3
8398,763,1
8399,1055,3
8400,298,4
8401,552,7
8402,1115,10
8403,235,5
8404,835,7
8405,640,5
8406,879,4
8407,1033,4
8408,28,6
8409,559,9
8410,807,1
8411,210,8
8412,1177,10
8413,124,3
8414,1059,4
8415,596,7
8416,404,7
8417,1177,5
8418,123,8
8419,18,8
8420,495,1
8421,1144,3
8422,1046,3
8423,157,8
8424,612,8
8425,207,1
8426,915,8
8427,495,5
8428,1175,5
8429,280,7
8430,1062,9
8431,344,6
8432,817,6
8433,1092,3
8434,330,1
8435,89,8
8436,816,2
8437,764,10
8438,671,6
8439,488,2
8440,48,1
8441,465,8
8442,496,4
8443,148,8
8444,942,3
8445,865,2
8446,1026,6
8447,1055,9
8448,354,3
8449,571,9
8450,96,10
8451,820,8
8452,807,7
8453,426,10
8454,1155,2
8455,189,8
8456,568,6
8457,573,4
8458,125,2
8459,824,1
8460,964,9
8461,691,10
8462,648,3
8463,1112,10
8464,1159,5
8465,54,8
8466,493,5
8467,633,1
8468,877,9
8469,11,9
8470,912,6
8471,652,8
8472,992,4
8473,189,9
8474,411,3
8475,344,4
8476,932,8
8477,165,9
8478,582,8
8479,421,6
8480,996,9
8481,711,5
8482,44,10
8483,1148,10
8484,1038,6
8485,1080,7
8486,767,4
8487,811,2
8488,521,7
8489,779,3
8490,593,6
8491,848,1
8492,516,2
8493,7,7
8494,862,8
8495,275,3
8496,567,4
8497,494,5
8498,671,2
8499,926,1
8500,195,2
8501,1096,9
8502,821,5
8503,905,10
8504,5,8
8505,133,8
8506,827,3
8507,365,6
8508,380,8
8509,198,5
8510,951,8
8511,498,4
8512,1008,3
8513,358,2
8514,871,4
8515,57,3
8516,1154,5
8517,123,6
8518,456,7
8519,533,9
8520,942,9
8521,628,10
8522,997,2
8523,109,8
8524,752,8
8525,1025,10
8526,993,10
8527,757,8
8528,272,2
8529,1182,6
8530,696,8
8531,314,9
8532,537,6
8533,195,2
8534,350,4
8535,1137,3
8536,57,2
8537,615,6
8538,614,1
8539,1189,4
8540,285,10
8541,48,5
8542,829,5
8543,1189,5
8544,373,9
8545,12,2
8546,349,8
8547,1130,10
8548,527,4
8549,380,4
8550,327,4
8551,571,2
8552,963,10
8553,42,3
8554,726,3
8555,385,10
8556,832,9
8557,139,1
8558,691,1
8559,948,1
8560,452,8
8561,401,8
8562,866,4
8563,359,4
8564,39,9
8565,862,2
8566,667,8
8567,417,5
8568,842,10
8569,134,6
8570,924,6
8571,1187,4
8572,1055,6
8573,1182,1
8574,763,3
8575,165,5
8576,280,5
8577,985,2
8578,696,7
8579,421,1
8580,342,1
8581,609,7
8582,1153,5
8583,525,3
8584,428,2
8585,1059,6
8586,1042,8
8587,566,6
8588,653,5
8589,1132,3
8590,168,8
8591,107,4
8592,891,6
8593,163,9
8594,678,5
8595,147,8
8596,831,7
8597,113,5
8598,490,1
8599,265,3
8600,409,1
8601,476,6
8602,474,5
8603,717,8
8604,232,6
8605,1083,5
8606,220,3
8607,526,6
8608,385,1
8609,584,2
8610,629,7
8611,633,9
8612,260,2
8613,1042,9
8614,302,10
8615,233,1
8616,741,6
8617,805,7
8618,257,10
8619,374,4
8620,674,9
8621,20,7
8622,756,10
8623,691,4
8624,802,2
8625,756,1
8626,226,10
8627,930,8
8628,487,3
8629,94,4
8630,1185,2
8631,199,6
8632,1190,9
8633,594,3
8634,832,8
8635,804,7
8636,265,10
8637,338,6
8638,973,10
8639,561,9
8640,1180,3
8641,566,4
8642,666,6
8643,548,6
8644,991,5
8645,1027,10
8646,411,3
8647,764,6
8648,99,7
8649,887,3
8650,1159,4
8651,849,10
8652,361,2
8653,1004,4
8654,541,10
8655,131,9
8656,771,9
8657,814,3
8658,195,4
8659,403,6
8660,931,3
8661,1132,4
8662,969,5
8663,1057,5
8664,399,5
8665,565,6
8666,1169,2
8667,371,6
8668,316,6
8669,158,9
8670,917,5
8671,721,7
8672,773,1
8673,81,10
8674,667,10
8675,747,1
8676,592,6
8677,664,4
8678,387,8
8679,912,7
8680,1116,7
8681,288,2
8682,761,7
8683,584,1
8684,715,2
8685,1155,10
8686,1170,6
8687,879,2
8688,503,10
8689,135,3
8690,1167,8
8691,896,10
8692,220,2
8693,161,7
8694,82,2
8695,385,8
8696,189,4
8697,343,3
8698,91,10
8699,814,9
8700,75,5
8701,475,4
8702,914,1
8703,375,2
8704,151,2
8705,741,4
8706,353,7
8707,415,1
8708,988,5
8709,1096,7
8710,315,3
8711,332,9
8712,349,9
8713,382,10
8714,299,6
8715,534,7
8716,45,1
8717,1115,7
8718,101,5
8719,963,1
8720,487,6
8721,800,8
8722,915,3
8723,297,2
8724,393,4
8725,870,1
8726,943,6
8727,452,4
8728,295,3
8729,789,6
8730,712,6
8731,897,10
8732,274,4
8733,281,5
8734,855,1
8735,1026,5
8736,709,7
8737,883,6
8738,154,6
8739,102,7
8740,1012,5
8741,1196,1
8742,223,2
8743,147,9
8744,350,5
8745,685,8
8746,205,9
