RamenId,BrandId,RamenName,RamenStyleId,CountryId,RamenPrice
2327,174,Daily Hot & Spicy Tom Yun,2,9,40000
2328,13,Bowl Noodle Spicy Seafood,4,3,20000
2329,139,Udon Chicken,2,3,44000
2330,139,Udon Beef,2,3,46000
2331,304,Steamed Noodle Sesame Oil,2,2,46000
2332,243,100 Artificial Spicy Beef,2,2,14000
2333,171,Tomato,2,6,19000
2334,44,Udon Mushroom,2,1,32000
2335,150,Artificial Pork Jumbo,2,7,42000
2336,317,Broad Noodles,2,5,33000
2337,3,Karashi Mayo Yakisoba,3,1,40000
2338,44,Udon Hot & Spicy,2,1,13000
2339,299,Tom Klong,4,7,7000
2340,341,Hot & Spicy Beef,3,3,48000
2341,342,Aunt Mentaiko Durum Spaghetti,4,1,32000
2342,20,Ppushu Ppushu Sweet & Sour,2,5,45000
2343,3,Chow Noodles Tomato Basil,4,3,35000
2344,171,Spicy Seafood Marinara,4,6,47000
2345,171,Spicy Sesame,2,6,22000
2346,171,Curry,2,6,49000
2347,44,Udon Shrimp,2,1,41000
2348,171,Tom Yum Rice Noodles,4,6,25000
2349,36,Mi Goreng Jumbo Beef,2,12,43000
2350,36,Onion Chicken,2,12,31000
2351,197,Supreme Instant Mami Noodles With Free Crackers,4,32,15000
2352,44,Udon Chicken,2,1,25000
2353,74,Pho Ga Instant rice Noodle,4,9,8000
2354,329,Bihon Guisado Rice Noodle,2,32,8000
2355,3,Chow Noodles Cheddar Cheese,3,3,21000
2356,20,Snack Ramyon,2,5,31000
2357,150,Instant Bowl Noodles Artificial Pork,4,7,42000
2358,171,Laksa Singapura,4,6,12000
2359,44,Udon Crab,2,1,14000
2360,3,Top Ramen Beef,2,3,33000
2361,4,Good Good Eat Super Ramen Original,2,2,18000
2362,317,Tom Yam Instant soup Noodle,2,5,44000
2363,26,Yakisoba Sweet & Sour Chicken,3,3,17000
2364,307,Bowl Noodle Kimchi,4,5,24000
2365,26,Instant Lunch Roast Chicken Flavor,1,3,25000
2366,26,Yakisoba Chicken,3,3,44000
2367,26,Yakisoba Teriyaki Beef,3,3,25000
2368,13,Bowl Noodle Spicy Artificial Lobster,4,3,18000
2369,26,Yakisoba Roast chicken,3,3,33000
2370,174,Kingcook Tomato Sauce Pork,3,9,33000
2371,343,Satoimo Noodles,2,13,46000
2372,3,Souper Meal Beef Flavor Minestrone,4,3,35000
2373,327,Ramen King Scallop Seafood,2,13,47000
2374,82,Original Flavor,2,3,21000
2375,336,Deuchi Udon,4,5,40000
2376,82,Beef Flavor,2,3,47000
2377,13,Bowl Noodle Spicy Shrimp,4,3,30000
2378,13,Bowl Noodle Hot & Spicy,4,3,44000
2379,13,Bowl Noodle Cabbage Kimchi,4,3,15000
2380,13,Bowl Noodle Beef Ginger,4,3,42000
2381,13,Bowl Noodle Spicy Chicken,4,3,21000
2382,307,Chinese Soybean Paste,2,5,37000
2383,60,Sanukiya Somen,4,1,46000
2384,335,Rice Noodle With Spicy Flavored Soup,3,5,29000
2385,3,Cup Noodles Pani Puri,1,4,14000
2386,44,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,2,1,11000
2387,303,Kung Fu Instant Rice Noodles Artificial Chicken,2,9,26000
2388,344,Shrimp Tom Yum Flavor,4,7,36000
2389,16,Soy Flavor Noodle,2,5,14000
2390,304,Steamed Noodle Chinese Herbs,2,2,39000
2391,35,Perencah Tom Yam,2,11,18000
2392,3,Cup Noodles Manchurian,1,4,6000
2393,13,Udon,2,5,23000
2394,16,Hwa Ramyun Soy Peptide,2,5,44000
2395,16,Teumsae Ramyun,2,5,23000
2396,60,Sanukiya Udon,4,1,48000
2397,44,Chukazanmai Soy Sauce,2,1,18000
2398,3,Bowl Noodles Hot & Spicy Chicken,4,3,41000
2399,44,Chukazanmai Soy Sauce chili Oil,2,1,7000
2400,72,Noodle King Thin Wonton,2,13,47000
2401,44,Hyobanya No Yakisoba Sauce Flavor,3,1,45000
2402,150,Kimchi,2,7,38000
2403,150,Oriental Style Clear Soup,2,7,20000
2404,74,Hu Tieu Bo Kho An Lien Beef,2,9,29000
2405,16,Dosirac Pork,3,5,33000
2406,307,Cold Ramen With Ponytail Radish,2,5,33000
2407,197,Sotanghon Artificial Chicken,2,32,12000
2408,285,Instant Bean Vermicelli Shrimp,2,2,12000
2409,150,Flat Noodle Tom Yum,2,7,20000
2410,307,Japanese Seafood Flavor Udon,2,5,36000
2411,44,Chukazanmai Soybean Paste,2,1,16000
2412,307,Seafood Party,2,5,22000
2413,306,Japanese Style Noodle Fresh Udon,4,1,35000
2414,71,Crab Instant Rice Vermicelli,2,7,18000
2415,122,Garlic Pepper,2,3,5000
2416,110,Sesame Oil,2,8,12000
2417,285,Artificial Beef Flavor,2,2,10000
2418,74,Asian Style Instant Noodles Chicken,2,9,24000
2419,44,Chukazanmai Oriental,2,1,25000
2420,16,Green Tea Chlorella,2,5,10000
2421,44,Ramen Desse Soy Sauce,4,1,28000
2422,150,Hot & Spicy,2,7,42000
2423,150,Jok Cup Porridge Artificial Pork,1,7,30000
2424,3,Sotanghon,1,32,16000
2425,26,Instant Lunch Cajun Style With chili Piquin Shrimp,1,3,5000
2426,197,Pancit Canton,2,32,33000
2427,3,Creamy Chicken,1,3,21000
2428,82,Shrimp Flavor,1,3,29000
2429,304,Steamed Noodle Garlic & Sesame Oil,2,2,40000
2430,60,Japanese Style Tokusen Miso,2,1,17000
2431,345,Jjambbong Hot Spicy Seafood,4,5,36000
2432,26,Akai Kitsune Udon,4,1,6000
2433,44,Okinawa Soba,2,1,27000
2434,346,Nagasaki Sara Udon,2,1,5000
2435,150,Pho Bo,2,7,14000
2436,347,Vegetarian Flavor,2,1,26000
2437,13,Kimchi Ramyun,2,5,12000
2438,150,Mamy Chand Clear Soup,2,7,47000
2439,3,Chow Mein Teriyaki Beef,3,3,50000
2440,317,Seafood Flavor,2,5,29000
2441,150,Mi Goreng,2,7,46000
2442,72,Noodle King Beef,2,13,38000
2443,243,100 Furong Shrimp,2,2,15000
2444,3,Bowl Noodles Rich & Savory Chicken,4,3,17000
2445,150,Shrimp Creamy Tom Yum,2,7,44000
2446,285,Fresh Shrimp,2,2,16000
2447,348,Gyeong-Gi-Do Rice,4,5,31000
2448,151,Hot & Sour Rice Noodle,2,13,43000
2449,56,Artificial Peppered Beef,2,2,48000
2450,243,100 Artificial Shallot Chicken,2,2,8000
2451,82,Miso Soybean Paste,2,1,9000
2452,13,Mupama Tang Myun,2,5,8000
2453,150,Artificial PA-LO Duck,2,7,44000
2454,74,Mi Chay Vegetarian,2,9,17000
2455,150,Tom Yam Koong Rice Vermicelli,2,7,8000
2456,60,Japanese Style Tokusen Karami,2,1,9000
2457,3,Yakisoba With Mayonnaise/Mustard Packet,3,1,47000
2458,71,Minced Pork Soeng Kreung,2,7,49000
2459,110,Shrimp Wonton,2,8,32000
2460,20,Bekse Curry,2,5,21000
2461,307,Beef,2,5,48000
2462,56,Artificial Pork & Chicken,2,2,32000
2463,16,Bibim Men,2,5,24000
2464,20,Ramyonsari,2,5,34000
2465,150,Nam Vang,2,7,50000
2466,20,Miso Ramyun,2,5,24000
2467,307,Kimchi,2,5,31000
2468,13,Hooroorook ,2,5,40000
2469,20,Jiajang Noodle,2,5,45000
2470,20,Odongtongmyon Seafood Spicy,2,5,19000
2471,197,Artificial Chicken,2,32,19000
2472,150,Pad Thai,2,7,37000
2473,349,Ramen,4,3,9000
2474,20,Pow Crunch Teriyaki,2,5,31000
2475,297,Tom Yum,2,7,6000
2476,36,Special Fried Curly Noodle,2,12,37000
2477,26,Ramen Noodle Soup Chicken,2,3,13000
2478,56,Vegetarian Flavor,2,2,21000
2479,36,Soto Mie,2,12,18000
2480,56,Artificial Sesame Chicken,2,2,14000
2481,285,Artificial Chinese Beef,2,2,26000
2482,56,Kung Fu Artificial Onion,2,2,44000
2483,285,Chah Chiang,2,2,48000
2484,303,Kung Fu Mi Tom Chua Sour Shrimp,2,9,22000
2485,303,Kung Fu Artificial Pork Flavor,2,9,41000
2486,4,Artificial Beef Flavor,2,2,47000
2487,150,Artificial Chicken,2,7,26000
2488,301,Xtra Big Original Pancit Canton,2,32,24000
2489,52,Tom Yum Seafood Creamy,4,7,48000
2490,15,Mi Chay Mushroom,2,9,19000
2491,284,Crystal Noodle Six Kinds Of Mushrooms,2,13,22000
2492,243,100 Artificial Stewed Pork Chop,2,2,36000
2493,16,South Korean Noodle Chicken,2,5,27000
2494,71,Tom Yum Shrimp Cream Soup,2,7,17000
2495,285,Onion Flavor,2,2,24000
2496,3,Demae Ramen Sesame,2,1,33000
2497,307,Kalgug-Su Assorted Clam,2,5,48000
2498,3,Demae Ramen Spicy Flavor,2,1,16000
2499,3,Demae Ramen Miso,2,1,30000
2500,285,Artificial Spicy Beef,2,2,48000
2501,285,Artificial Chicken,2,2,6000
2502,82,Kitsune Udon,2,1,44000
2503,3,Demae Ramen Seafood,2,1,37000
2504,3,Demae Ramen Prawn,2,1,8000
2505,36,Meatball Flavor,2,12,45000
2506,36,Mi Goreng Rendang,2,12,25000
2507,3,Demae Ramen Shoyu,2,1,26000
2508,3,Demae Ramen Five Spices Artificial Beef,2,1,5000
2509,3,Demae Ramen Tonkatsu Artificial Pork,2,1,12000
2510,3,Demae Ramen Satay,2,1,44000
2511,3,Demae Ramen XO Sauce Seafood,2,1,7000
2512,151,Spicy Fei- Chang Sweet Potato Noodle,2,13,8000
2513,4,Jah Jan Mien Instant Noodle With Fried Soybean Paste,2,2,26000
2514,26,Ramen Noodle Soup Lime Chili Shrimp,2,3,16000
2515,26,Ramen Noodle Soup Pork,2,3,33000
2516,3,Top Ramen Oriental,2,3,13000
2517,82,Chicken Flavor,2,3,32000
2518,3,Souper Meal Chicken Flavor With Vegetable Medley,4,1,40000
2519,35,Rice Noodle Mania Lemon Masala,2,4,20000
2520,35,2 Minute Noodles Curry,2,4,17000
2521,35,Vegetable Atta Noodles Masala,2,4,29000
2522,35,Chinese Noodles Lemon Chicken Flavor,2,4,49000
2523,56,A-One Bun Tom Shrimp,2,2,41000
2524,110,Instant Fried Noodles With Chili Sauce,3,8,16000
2525,110,Instant Noodles With Sesame Oil & Soup Base,2,8,24000
2526,350,Favoury Pork Flavor,2,13,7000
2527,350,Spicy Seafood Flavor,2,13,25000
2528,36,Chicken,1,12,30000
2529,36,Chicken Curry,2,12,15000
2530,36,Curly Noodles With Grilled Chicken,2,12,18000
2531,36,Mi Goreng,2,12,32000
2532,36,Mi Goreng Pedas Hot,2,12,20000
2533,36,Shrimp Flavor,2,12,44000
2534,36,Mi Goreng Jumbo Barbecue Chicken,2,12,11000
2535,36,Mi Goreng Jumbo Meatball,2,12,13000
2536,36,Mi Goreng Sate,2,12,13000
2537,36,Special Chicken,2,12,10000
2538,351,Jaopai Series: Vegetarian Instant Noodles,4,2,17000
2539,56,Kung-Fu Chicken Flavor,2,9,46000
2540,59,Pork Mustard Stem,4,7,20000
2541,197,Pancit Canton Chili Mansi,2,32,50000
2542,197,Supreme Bulalo Flavor,4,32,23000
2543,197,Pancit Canton Citrus Flavor,2,32,29000
2544,197,Pancit Canton Hot Chili Flavor,2,32,48000
2545,197,Itnok,2,32,7000
2546,150,Chand Clear Soup,2,7,36000
2547,26,Ramen Noodle Soup Shrimp,2,3,15000
2548,171,Mi Hai Tom Prawn,2,6,6000
2549,171,Mi Hai Cua Crab Flavor,2,6,25000
2550,44,Ippeichan Yakisoba,3,1,18000
2551,44,Special Duck,2,1,36000
2552,305,Tom Yum Shrimp,4,7,15000
2553,3,Chikin Ramen,2,1,6000
2554,3,Demae Ramen Curry Flavor,2,1,33000
2555,3,Soba Noodles With Mayo Mustard Squirt,2,1,47000
2556,3,Demae Ramen Spicy Flavor,2,1,49000
2557,3,Demae Ramen Spicy Seafood With Chili Pepper,2,1,41000
2558,3,Top Ramen Creamy Chicken,2,3,23000
2559,13,Ansungtangmyun Noodle Soup,2,5,28000
2560,13,Champong Oriental Noodles,2,5,9000
2561,13,Neoguri (Seafood'n'Spicy),2,5,16000
2562,13,Shin Ramyun,2,5,50000
2563,20,Jin Ramen (Hot Taste),2,5,46000
2564,329,Pancit Palabok,2,32,24000
2565,307,Kalgug-Su (Spicy),2,5,34000
2566,307,Pojangmacha U-dong,2,5,9000
2567,307,Hot,2,5,8000
2568,82,Chow Mein,2,1,37000
2569,82,Shrimp Flavor,2,1,24000
2570,317,Chicken Flavor Instant Soup Noodle,2,5,28000
2571,352,Vegetable Beef,2,3,32000
2572,353,Cup Noodle,1,5,48000
2573,354,Chinese Beef Instant Rice Noodle,2,2,27000
2574,56,Mushroom Pork,2,9,47000
2575,74,Nam Vang,2,9,18000
2576,74,Hu Tiu Nam Vang Phnom Penh Style Asian Style Instant Rice Noodles,4,9,5000
2577,71,Oriental Style Instant Noodles,2,7,29000
2578,71,Tom Yum Shrimp,2,7,34000
2579,71,Tom Yum Chili Flavor,2,7,47000
2580,355,Miso Ramen,2,3,10000
